292|-1570493167.289879|[[0.2337190806865692, 0.043564457446336746], [0.23061496019363403, 0.04348887503147125], [0.22766070067882538, 0.042669590562582016], [0.22499005496501923, 0.040588729083538055], [0.2228161245584488, 0.036387212574481964], [0.22147221863269806, 0.028628544881939888], [0.22145678102970123, 0.014900987036526203], [0.2234477698802948, 0.0], [0.22803296148777008, 0.0], [0.2346838414669037, 0.0], [0.24125203490257263, 0.0], [0.24522435665130615, 0.0], [0.24590395390987396, 0.0], [0.24269652366638184, 0.0], [0.23588591814041138, 0.0], [0.22691287100315094, 0.0], [0.2156008630990982, 0.0], [0.19964589178562164, 0.0], [0.17500941455364227, 0.0], [0.136699840426445, 0.0], [0.08266529440879822, 0.0], [0.020496796816587448, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.008676480501890182], [0.0, 0.03263166919350624], [0.0, 0.04970722272992134], [0.0, 0.06172802299261093], [0.0, 0.0701373815536499], [0.0, 0.07600587606430054], [0.0, 0.08009844273328781], [0.0, 0.08295267820358276], [0.0, 0.0849439725279808], [0.0, 0.08633369207382202], [0.0, 0.08730382472276688], [0.0, 0.08798100799322128], [0.0, 0.08845347166061401], [0.0, 0.0887826457619667], [0.0, 0.08901136368513107], [0.0, 0.08916949480772018], [0.0, 0.08927781134843826], [0.0, 0.08935091644525528], [0.0, 0.08939890563488007], [0.0, 0.08942889422178268], [0.0, 0.0894458219408989], [0.0, 0.08945315331220627], [0.0, 0.08945334702730179], [0.0, 0.08944811671972275], [0.0, 0.08943863958120346], [0.0, 0.08942579478025436]]
584|-981042112.4652762|[[0.2546522915363312, 0.2901843190193176], [0.2521810531616211, 0.28823527693748474], [0.24981524050235748, 0.2861524224281311], [0.24764825403690338, 0.2838875353336334], [0.24578523635864258, 0.2813838720321655], [0.24436692893505096, 0.278563916683197], [0.243580162525177, 0.27532175183296204], [0.243671253323555, 0.27151304483413696], [0.24496246874332428, 0.26694127917289734], [0.24787214398384094, 0.26133838295936584], [0.25293800234794617, 0.25433844327926636], [0.2608417868614197, 0.24544188380241394], [0.2724291980266571, 0.23397040367126465], [0.2887082099914551, 0.21901968121528625], [0.310785174369812, 0.19944065809249878], [0.33965203166007996, 0.17393532395362854], [0.37567251920700073, 0.1414596140384674], [0.4176405966281891, 0.10217863321304321], [0.46173620223999023, 0.05878797546029091], [0.5017279386520386, 0.016672920435667038], [0.5315433740615845, 0.0], [0.5465297102928162, 0.0], [0.5463395118713379, 0.0], [0.5320367217063904, 0.0], [0.5027881860733032, 0.0], [0.4563136100769043, 0.0], [0.391408771276474, 0.0], [0.31117257475852966, 0.0], [0.22309665381908417, 0.0], [0.136259987950325, 0.0], [0.05890258029103279, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]
876|-341159018.7784918|[[0.43541035056114197, 0.4385814070701599], [0.4302839934825897, 0.4327971935272217], [0.4248785078525543, 0.42675164341926575], [0.4192318320274353, 0.42044568061828613], [0.41335824131965637, 0.4138756990432739], [0.4072748124599457, 0.4070383310317993], [0.40100064873695374, 0.3999303877353668], [0.3945566415786743, 0.39254850149154663], [0.3879645764827728, 0.3848891258239746], [0.381246417760849, 0.3769480586051941], [0.374423086643219, 0.368720144033432], [0.3675137162208557, 0.3601990342140198], [0.3605342507362366, 0.3513771593570709], [0.35349640250205994, 0.34224531054496765], [0.3464066684246063, 0.3327930271625519], [0.3392653465270996, 0.3230084776878357], [0.3320660889148712, 0.3128792643547058], [0.32479530572891235, 0.30239298939704895], [0.3174324631690979, 0.2915382385253906], [0.309950590133667, 0.280305951833725], [0.30231696367263794, 0.2686908543109894], [0.2944948673248291, 0.25669291615486145], [0.28644511103630066, 0.24431920051574707], [0.2781282067298889, 0.2315850555896759], [0.26950663328170776, 0.2185155153274536], [0.26054689288139343, 0.20514577627182007], [0.251221626996994, 0.19152146577835083], [0.24151135981082916, 0.17769813537597656], [0.2314058542251587, 0.16374003887176514], [0.22090491652488708, 0.1497185230255127], [0.2100188434123993, 0.13570979237556458], [0.1987684816122055, 0.12179266661405563], [0.18718478083610535, 0.10804615914821625], [0.17530813813209534, 0.09454724192619324], [0.1631876826286316, 0.08136885613203049], [0.15087994933128357, 0.06857836246490479], [0.1384478062391281, 0.056236330419778824], [0.1259588897228241, 0.04439571872353554], [0.11348411440849304, 0.03310137987136841], [0.10109598934650421, 0.02238989993929863], [0.08886679261922836, 0.012289582751691341], [0.07686688005924225, 0.002820674329996109], [0.06516299396753311, 0.0], [0.0535171777009964, 0.0], [0.04192265868186951, 0.0], [0.0305425263941288, 0.0], [0.019531473517417908, 0.0], [0.009019054472446442, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]
1168|-132490840.63015993|[[0.5263935327529907, 0.6501711010932922], [0.5176382064819336, 0.6374115347862244], [0.5082200765609741, 0.6238338351249695], [0.49817365407943726, 0.609460175037384], [0.4874957203865051, 0.5942869782447815], [0.4761906862258911, 0.5783200860023499], [0.46427157521247864, 0.5615764856338501], [0.45176082849502563, 0.5440853238105774], [0.43869131803512573, 0.5258891582489014], [0.42510658502578735, 0.5070443153381348], [0.41106101870536804, 0.48762086033821106], [0.3966195583343506, 0.467702180147171], [0.3818563222885132, 0.4473835527896881], [0.366853803396225, 0.42677026987075806], [0.3517003357410431, 0.4059748351573944], [0.33648812770843506, 0.38511428236961365], [0.3213104009628296, 0.3643062710762024], [0.30625879764556885, 0.3436660170555115], [0.2914208173751831, 0.3233029246330261], [0.27687758207321167, 0.3033175766468048], [0.2627018988132477, 0.28379979729652405], [0.24895691871643066, 0.26482653617858887], [0.23569552600383759, 0.24646134674549103], [0.22295990586280823, 0.22875404357910156], [0.21078194677829742, 0.21174082159996033], [0.1991836130619049, 0.1954451948404312], [0.1881779581308365, 0.17987915873527527], [0.1777699887752533, 0.16504430770874023], [0.16795781254768372, 0.15093331038951874], [0.15873366594314575, 0.13753138482570648], [0.15008491277694702, 0.12481745332479477], [0.1419949233531952, 0.11276548355817795], [0.13444387912750244, 0.10134550929069519], [0.12740938365459442, 0.09052455425262451], [0.1208670511841774, 0.08026738464832306], [0.1147908866405487, 0.07053724676370621], [0.109153613448143, 0.06129630655050278], [0.103926882147789, 0.05250612646341324], [0.09908145666122437, 0.044127993285655975], [0.09458735585212708, 0.03612324595451355], [0.09041383117437363, 0.028453443199396133], [0.08652959764003754, 0.021080685779452324], [0.08290278911590576, 0.01396774873137474], [0.07950112968683243, 0.007078337017446756], [0.0762920007109642, 0.0003772694617509842], [0.0732426792383194, 0.0], [0.07011695951223373, 0.0], [0.0668492242693901, 0.0], [0.0634068101644516, 0.0], [0.059765081852674484, 0.0], [0.05590733140707016, 0.0], [0.051825299859046936, 0.0], [0.04751948267221451, 0.0]]
1460|-53913475.0893977|[[0.63917475938797, 0.8963037133216858], [0.6263235807418823, 0.8764040470123291], [0.6122892498970032, 0.8547671437263489], [0.5971090793609619, 0.8314332962036133], [0.5807624459266663, 0.8063732385635376], [0.5632472038269043, 0.7795864939689636], [0.5445837378501892, 0.7511075735092163], [0.5248191356658936, 0.7210116982460022], [0.5040298700332642, 0.6894195675849915], [0.4823245108127594, 0.6565000414848328], [0.45984363555908203, 0.6224696636199951], [0.43675822019577026, 0.5875892043113708], [0.4132649898529053, 0.5521559715270996], [0.3895792067050934, 0.5164927840232849], [0.36592555046081543, 0.4809332489967346], [0.34252747893333435, 0.4458068311214447], [0.3195965588092804, 0.4114230275154114], [0.2973232865333557, 0.37805867195129395], [0.2758699059486389, 0.34594741463661194], [0.2553658187389374, 0.31527459621429443], [0.23590651154518127, 0.2861752510070801], [0.21755436062812805, 0.2587359845638275], [0.2003416121006012, 0.23300009965896606], [0.18427467346191406, 0.2089732438325882], [0.16933879256248474, 0.18663056194782257], [0.1555027961730957, 0.16592372953891754], [0.1427234411239624, 0.14678706228733063], [0.13094937801361084, 0.12914316356182098], [0.12012415379285812, 0.11290747672319412], [0.11018887907266617, 0.09799198806285858], [0.10108418762683868, 0.08430801331996918], [0.092751644551754, 0.07176823914051056], [0.08513478189706802, 0.06028830260038376], [0.07817983627319336, 0.04978767782449722], [0.07183610647916794, 0.04019036144018173], [0.0660562813282013, 0.03142519295215607], [0.060796450823545456, 0.023425966501235962], [0.05601615086197853, 0.016131438314914703], [0.05167822912335396, 0.00948514137417078], [0.04774874821305275, 0.0034352215006947517], [0.04419682174921036, 0.0], [0.04098674654960632, 0.0], [0.038079313933849335, 0.0], [0.03544897213578224, 0.0], [0.033073294907808304, 0.0], [0.03093169815838337, 0.0], [0.02900535985827446, 0.0], [0.02727697044610977, 0.0], [0.025730617344379425, 0.0], [0.024351604282855988, 0.0], [0.02312628924846649, 0.0], [0.022041980177164078, 0.0], [0.02108677849173546, 0.0]]
1752|-49188526.65900838|[[0.7710134387016296, 1.0], [0.7535148859024048, 0.9954419732093811], [0.7339916825294495, 0.9650729894638062], [0.7124443650245667, 0.9317137598991394], [0.6887969970703125, 0.8952670693397522], [0.6630181670188904, 0.8557071089744568], [0.635137677192688, 0.8131043910980225], [0.6052616238594055, 0.7676463723182678], [0.5735844969749451, 0.7196537852287292], [0.5403960347175598, 0.6695860028266907], [0.5060786008834839, 0.6180334091186523], [0.4710930585861206, 0.5656920075416565], [0.4359520375728607, 0.5133211612701416], [0.4011831283569336, 0.4616898000240326], [0.36728954315185547, 0.41151925921440125], [0.334712952375412, 0.3634334206581116], [0.30380779504776, 0.31792372465133667], [0.2748279571533203, 0.27533456683158875], [0.24792736768722534, 0.23586596548557281], [0.22317007184028625, 0.19959035515785217], [0.2005464732646942, 0.16647660732269287], [0.17999151349067688, 0.13641652464866638], [0.16140176355838776, 0.1092493087053299], [0.14465007185935974, 0.08478241413831711], [0.12959733605384827, 0.06280788779258728], [0.11610086262226105, 0.04311426728963852], [0.10402046889066696, 0.025494864210486412], [0.09322229027748108, 0.009753108955919743], [0.08358106017112732, 0.0], [0.07497691363096237, 0.0], [0.06729394942522049, 0.0], [0.06043517217040062, 0.0], [0.0543137788772583, 0.0], [0.048851776868104935, 0.0], [0.04397932440042496, 0.0], [0.039633989334106445, 0.0], [0.035760022699832916, 0.0], [0.03230772167444229, 0.0], [0.029232818633317947, 0.0], [0.026495832949876785, 0.0], [0.024061687290668488, 0.0], [0.021899063140153885, 0.0], [0.019980091601610184, 0.0], [0.018279969692230225, 0.0], [0.016776591539382935, 0.0], [0.01545022428035736, 0.0], [0.014283284544944763, 0.0], [0.013260122388601303, 0.0], [0.01236668974161148, 0.0], [0.011590458452701569, 0.0], [0.010920196771621704, 0.0], [0.010345790535211563, 0.0], [0.009858183562755585, 0.0]]
2044|-45048711.38854535|[[0.8125831484794617, 1.0], [0.7942380905151367, 1.0], [0.773316502571106, 1.0], [0.7496950030326843, 1.0], [0.723201334476471, 1.0], [0.6937286257743835, 1.0], [0.6612675189971924, 1.0], [0.6259410381317139, 0.9440729022026062], [0.5880547761917114, 0.8806570768356323], [0.5480667948722839, 0.8141014575958252], [0.5066099762916565, 0.7454873323440552], [0.4644594192504883, 0.6760984659194946], [0.4224662184715271, 0.6073089241981506], [0.3814716041088104, 0.5404462218284607], [0.3422219753265381, 0.47666406631469727], [0.30530571937561035, 0.4168517589569092], [0.27112266421318054, 0.3615955114364624], [0.23988649249076843, 0.31118953227996826], [0.21165062487125397, 0.26568102836608887], [0.1863458901643753, 0.2249302864074707], [0.16381897032260895, 0.1886715441942215], [0.14386633038520813, 0.15656527876853943], [0.12626023590564728, 0.1282379925251007], [0.1107674315571785, 0.10331060737371445], [0.09716121852397919, 0.08141665160655975], [0.08522868156433105, 0.0622129961848259], [0.07477427273988724, 0.04538512974977493], [0.06562139838933945, 0.03064933605492115], [0.05761224776506424, 0.01775219850242138], [0.05060691386461258, 0.006469115614891052], [0.04448205232620239, 0.0], [0.03912767022848129, 0.0], [0.034445468336343765, 0.0], [0.030352061614394188, 0.0], [0.026774801313877106, 0.0], [0.0236502718180418, 0.0], [0.02092306688427925, 0.0], [0.018544912338256836, 0.0], [0.016473684459924698, 0.0], [0.01467270776629448, 0.0], [0.013110004365444183, 0.0], [0.011757764965295792, 0.0], [0.01059180498123169, 0.0], [0.00959114357829094, 0.0], [0.008737552911043167, 0.0], [0.008015315979719162, 0.0], [0.007410857826471329, 0.0], [0.006912503391504288, 0.0], [0.006510280072689056, 0.0], [0.006195731461048126, 0.0], [0.005961626768112183, 0.0], [0.0058020129799842834, 0.0], [0.00571189820766449, 0.0]]
2336|-43941813.79978714|[[1.0, 1.0], [1.0, 1.0], [0.977891206741333, 1.0], [0.9404394030570984, 1.0], [0.8964831233024597, 1.0], [0.8456335663795471, 1.0], [0.7879195213317871, 0.9716920852661133], [0.7239980101585388, 0.8888462781906128], [0.6552831530570984, 0.8010122179985046], [0.583896815776825, 0.7109379768371582], [0.512453556060791, 0.6218147277832031], [0.44361019134521484, 0.5367372035980225], [0.3795834183692932, 0.4581791162490845], [0.321837842464447, 0.38769012689590454], [0.2710326910018921, 0.3258831202983856], [0.2271672487258911, 0.2726280391216278], [0.18980421125888824, 0.2273167222738266], [0.15827681124210358, 0.1890995055437088], [0.13183923065662384, 0.15705308318138123], [0.10975855588912964, 0.13028207421302795], [0.09136253595352173, 0.1079704686999321], [0.07605874538421631, 0.08940146118402481], [0.0633377805352211, 0.07395949214696884], [0.052768103778362274, 0.06112328916788101], [0.04398748651146889, 0.05045519024133682], [0.03669366240501404, 0.04158977419137955], [0.030635099858045578, 0.03422277048230171], [0.025602972134947777, 0.02810136042535305], [0.021423960104584694, 0.023015571758151054], [0.017954431474208832, 0.018791263923048973], [0.015075106173753738, 0.015283734537661076], [0.012687202543020248, 0.012373070232570171], [0.01070868968963623, 0.00995962880551815], [0.00907152146100998, 0.007960714399814606], [0.007719285786151886, 0.006307732313871384], [0.006605129688978195, 0.004943676292896271], [0.005690217018127441, 0.0038212649524211884], [0.0049423761665821075, 0.002901291474699974], [0.004334885627031326, 0.0021511949598789215], [0.003845732659101486, 0.0015440918505191803], [0.003456655889749527, 0.0010576844215393066], [0.003152608871459961, 0.0006735548377037048], [0.00292123481631279, 0.00037654489278793335], [0.0027523934841156006, 0.00015416555106639862], [0.0026378333568573, 0.0], [0.002570841461420059, 0.0], [0.002545733004808426, 0.0], [0.002558324486017227, 0.0], [0.0026054009795188904, 0.0], [0.002684507519006729, 0.0], [0.0027939341962337494, 3.248825669288635e-05], [0.0029322728514671326, 0.00016610324382781982], [0.003098253160715103, 0.00033010542392730713]]
2628|-45257336.5594809|[[1.0, 1.0], [1.0, 1.0], [1.0, 1.0], [0.9819964170455933, 1.0], [0.9250040650367737, 1.0], [0.8593979477882385, 0.9918719530105591], [0.7858720421791077, 0.9070155620574951], [0.7062281966209412, 0.8163079619407654], [0.6232427954673767, 0.7229626178741455], [0.5403843522071838, 0.6307658553123474], [0.461143434047699, 0.5433589220046997], [0.3883287012577057, 0.46355199813842773], [0.3236555755138397, 0.3929695188999176], [0.2677348554134369, 0.3320930004119873], [0.22033438086509705, 0.2805563509464264], [0.1807151585817337, 0.23749683797359467], [0.14791271090507507, 0.2018405646085739], [0.12092295289039612, 0.17248885333538055], [0.09880439192056656, 0.1484190821647644], [0.08072350174188614, 0.12872855365276337], [0.06596658378839493, 0.11264511942863464], [0.053934745490550995, 0.09952066093683243], [0.044131696224212646, 0.08881766349077225], [0.03614921122789383, 0.08009359985589981], [0.029652968049049377, 0.07298556715250015], [0.024370037019252777, 0.06719698011875153], [0.0200777780264616, 0.06248563528060913], [0.01659495010972023, 0.05865410715341568], [0.01377394050359726, 0.05554144084453583], [0.011494642123579979, 0.053016483783721924], [0.009659422561526299, 0.05097249895334244], [0.008188789710402489, 0.04932244122028351], [0.007018331438302994, 0.04799563065171242], [0.006095685064792633, 0.04693447798490524], [0.005378458648920059, 0.04609222710132599], [0.0048323869705200195, 0.04543090611696243], [0.004429806023836136, 0.044919710606336594], [0.0041485801339149475, 0.04453379660844803], [0.003970947116613388, 0.044253040105104446], [0.0038828589022159576, 0.04406130313873291], [0.0038732513785362244, 0.043945617973804474], [0.0039335452020168304, 0.043895695358514786], [0.004057232290506363, 0.04390334337949753], [0.004239380359649658, 0.043962106108665466], [0.00447656586766243, 0.04406700283288956], [0.004766400903463364, 0.04421413317322731], [0.005107417702674866, 0.04440049082040787], [0.005498893558979034, 0.04462379217147827], [0.005940623581409454, 0.044882215559482574], [0.006432879716157913, 0.045174360275268555], [0.006976138800382614, 0.04549894481897354], [0.0075710229575634, 0.04585477337241173], [0.008218144997954369, 0.046240560710430145]]
2920|-44004636.23454782|[[1.0, 1.0], [1.0, 1.0], [1.0, 1.0], [0.9703788757324219, 1.0], [0.9222062230110168, 1.0], [0.8645756244659424, 1.0], [0.7971277236938477, 1.0], [0.7205654382705688, 0.9764543771743774], [0.6370754837989807, 0.8781216740608215], [0.550360381603241, 0.777259886264801], [0.4649507999420166, 0.6789407730102539], [0.38516268134117126, 0.5877903699874878], [0.31407713890075684, 0.5069787502288818], [0.25313442945480347, 0.43788087368011475], [0.20236553251743317, 0.38037723302841187], [0.16091206669807434, 0.33342456817626953], [0.12751448154449463, 0.2955740690231323], [0.10083799809217453, 0.26531434059143066], [0.07964533567428589, 0.2412511706352234], [0.06286559998989105, 0.2221793830394745], [0.04960721731185913, 0.2070949226617813], [0.03914434462785721, 0.19517922401428223], [0.030893918126821518, 0.18577377498149872], [0.02439120225608349, 0.17835283279418945], [0.01926766149699688, 0.1724989414215088], [0.015231725759804249, 0.16788136959075928], [0.012053171172738075, 0.16423869132995605], [0.009550400078296661, 0.16136452555656433], [0.007580211386084557, 0.15909598767757416], [0.0060297641903162, 0.15730462968349457], [0.0048100706189870834, 0.1558891385793686], [0.0038510970771312714, 0.1547696888446808], [0.0030976124107837677, 0.15388327836990356], [0.0025061089545488358, 0.1531803160905838], [0.0020423196256160736, 0.15262168645858765], [0.0016792602837085724, 0.15217652916908264], [0.0013956967741250992, 0.1518206000328064], [0.0011748354882001877, 0.15153464674949646], [0.0010035224258899689, 0.15130360424518585], [0.0008713696151971817, 0.1511155366897583], [0.0007702410221099854, 0.15096107125282288], [0.0006936658173799515, 0.15083274245262146], [0.0006366390734910965, 0.15072470903396606], [0.00059516541659832, 0.1506323218345642], [0.0005661416798830032, 0.1505519151687622], [0.0005471203476190567, 0.15048055350780487], [0.0005361922085285187, 0.15041595697402954], [0.0005318652838468552, 0.150356262922287], [0.0005329716950654984, 0.15029999613761902], [0.0005386266857385635, 0.15024596452713013], [0.0005480945110321045, 0.15019318461418152], [0.000560881569981575, 0.1501409262418747], [0.0005765631794929504, 0.15008851885795593]]
